yearID,retroID,type,Column7,to-league,teamIDretro,to-league8,draft-type,draft-round,pick-number10
1967,reinm101,Dn,,,NYA,AL,,43,
2001,sammc001,Dn,,,LAN,NL,,43,
2003,schem001,Dn,,,SLN,NL,,43,
2004,schwc001,Dn,,,DET,AL,,43,
2000,windj001,Dn,,,HOU,NL,,43,
2001,windj001,Dn,,,TEX,AL,,43,
2007,ruppc001,Dn,,,PIT,NL,,43,
2010,tracm001,Dn,,,FLO,NL,,43,
2009,maill001,Dn,,,BOS,AL,,43,
2010,winkd001,Dn,,,CHN,NL,,43,
2010,okers001,Dn,,,MIL,NL,,43,
2009,perkc001,Dn,,,SEA,AL,,43,
2010,wallc001,Dn,,,LAN,NL,,43,
2003,bergj002,Da,,,NYA,AL,,43,
2008,epplc001,Da,,,TEX,AL,,43,
1969,foucs101,Da,,,WS2,AL,,43,
1997,hudso001,Da,,,TOR,AL,,43,
1987,jamem001,Da,,,LAN,NL,,43,
1984,kilgp001,Da,,,TEX,AL,,43,
1986,lintd001,Da,,,TOR,AL,,43,
1994,lugoj001,Da,,,HOU,NL,,43,
2001,youms001,Da,,,PIT,NL,,43,
1989,youne001,Da,,,LAN,NL,,43,
2008,drako001,Da,,,BAL,AL,,43,
2005,axfoj001,Dn,,,CIN,NL,,42,
2000,burkg001,Dn,,,NYN,NL,,42,
1998,camek001,Dn,,,CHA,AL,,42,
2005,cruzt002,Dn,,,LAN,NL,,42,
2004,farre001,Dn,,,ATL,NL,,42,
1987,finng001,Dn,,,SEA,AL,,42,
1995,hairj002,Dn,,,BAL,AL,,42,
1995,horgj001,Dn,,,NYA,AL,,42,
1989,johnm001,Dn,,,PIT,NL,,42,
1994,knote001,Dn,,,CAL,AL,,42,
1999,laroa001,Dn,,,FLO,NL,,42,
1995,lidgb001,Dn,,,SFN,NL,,42,
2005,linct001,Dn,,,CLE,AL,,42,
1998,morgn001,Dn,,,COL,NL,,42,
1987,moutj001,Dn,,,NYA,AL,,42,
1973,pattg101,Dn,,,SLN,NL,,42,
2008,pryos001,Dn,,,TEX,AL,,42,
1995,smitj001,Dn,,,LAN,NL,,42,
2005,wallb001,Dn,,,TOR,AL,,42,
2006,halts002,Dn,,,COL,NL,,42,
2006,chapk002,Dn,,,DET,AL,,42,
2006,andec001,Dn,,,MIN,AL,,42,
2011,stalj001,Dn,,,CIN,NL,,42,
2009,rendt001,Dn,,,LAN,NL,,42,
2011,povsm001,Dn,,,LAN,NL,,42,
2010,sland001,Dn,,,BOS,AL,,42,
2004,blank002,Da,,,SDN,NL,,42,
2008,bracb001,Da,,,SDN,NL,,42,
2002,chavj001,Da,,,TEX,AL,,42,
1994,glauk001,Da,,,SLN,NL,,42,
1971,hernk001,Da,,,SLN,NL,,42,
1996,joneg001,Da,,,CAL,AL,,42,
1988,lee-d001,Da,,,CHA,AL,,42,
1989,mohlm001,Da,,,OAK,AL,,42,
1998,pelaa001,Da,,,SDN,NL,,42,
1996,sabee001,Da,,,ARI,NL,,42,
1967,wockj001,Da,,,WS2,AL,,42,
2003,adduj002,Da,,,FLO,NL,,42,
1993,ardod001,Dn,,,BOS,AL,,41,
2002,barod001,Dn,,,CHA,AL,,41,
1993,bergb001,Dn,,,CHA,AL,,41,
1994,calek001,Dn,,,DET,AL,,41,
1987,costt001,Dn,,,CIN,NL,,41,
1997,duncj001,Dn,,,CHN,NL,,41,
2004,edles001,Dn,,,BOS,AL,,41,
1997,gearg001,Dn,,,MIL,AL,,41,
1965,hammp101,Dn,,,SLN,NL,,41,
2002,johnr009,Dn,,,FLO,NL,,41,
1986,jonet003,Dn,,,NYN,NL,,41,
1998,knoej001,Dn,,,SLN,NL,,41,
2007,lemad001,Dn,,,DET,AL,,41,
2005,moort002,Dn,,,WAS,NL,,41,
1997,pearj001,Dn,,,ANA,AL,,41,
1992,redmm002,Dn,,,DET,AL,,41,
2003,reyng001,Dn,,,PHI,NL,,41,
1997,sampc001,Dn,,,KCA,AL,,41,
1979,sharm001,Dn,,,PIT,NL,,41,
2001,timpc001,Dn,,,TEX,AL,,41,
1988,tremc001,Dn,,,HOU,NL,,41,
1990,wasdj001,Dn,,,NYA,AL,,41,
2001,whisw001,Dn,,,CHN,NL,,41,
1999,whits002,Dn,,,BAL,AL,,41,
2010,manes001,Dn,,,FLO,NL,,41,
2006,blacv001,Dn,,,NYN,NL,,41,
2009,muncm001,Dn,,,CLE,AL,,41,
2009,sweed001,Dn,,,FLO,NL,,41,
2008,bandj001,Dn,,,LAN,NL,,41,
2006,freem002,Dn,,,SDN,NL,,41,
2010,knapa001,Dn,,,OAK,AL,,41,
2011,shepc001,Dn,,,CHA,AL,,41,
1993,cathm001,Da,,,TEX,AL,,41,
1998,cofft001,Da,,,CIN,NL,,41,
2000,croze001,Da,,,CLE,AL,,41,
1988,howac001,Da,,,SEA,AL,,41,
2006,peacb001,Da,,,WAS,NL,,41,
1990,raabb001,Da,,,MIN,AL,,41,
1992,schmc001,Da,,,MON,NL,,41,
1997,spurc001,Da,,,NYA,AL,,41,
2008,siegk001,Da,,,SLN,NL,,41,
2010,beeld001,Da,,,CHN,NL,,41,
2010,rearc001,Da,,,TBA,AL,,41,
1983,arnos001,Dn,,,NYA,AL,,40,
1995,blanm001,Dn,,,FLO,NL,,40,
1998,corml001,Dn,,,CIN,NL,,40,
2004,horsj001,Dn,,,PIT,NL,,40,
1995,keisr001,Dn,,,CLE,AL,,40,
1997,keisr001,Dn,,,NYN,NL,,40,
1972,kubsg101,Dn,,,PIT,NL,,40,
1995,lincm001,Dn,,,SFN,NL,,40,
1998,logan001,Dn,,,NYA,AL,,40,
1982,martd002,Dn,,,TEX,AL,,40,
1997,nelsj003,Dn,,,LAN,NL,,40,
2002,papej001,Dn,,,OAK,AL,,40,
1996,pearj001,Dn,,,NYN,NL,,40,
2002,pench001,Dn,,,MIL,NL,,40,
2003,redmt002,Dn,,,KCA,AL,,40,
1980,robij002,Dn,,,SDN,NL,,40,
1995,rowaa001,Dn,,,NYN,NL,,40,
1965,suchd101,Dn,,,NYA,AL,,40,
1969,winfd001,Dn,,,BAL,AL,,40,
2005,leesc001,Dn,,,MIN,AL,,40,
2008,roacd001,Dn,,,ANA,AL,,40,
2009,morim002,Dn,,,KCA,AL,,40,
2007,andec001,Dn,,,MIN,AL,,40,
2011,barrk002,Dn,,,MIN,AL,,40,
2009,pazoj001,Dn,,,TBA,AL,,40,
2010,stewb001,Dn,,,NYN,NL,,40,
2008,gavis001,Dn,,,TBA,AL,,40,
2011,travs001,Dn,,,CIN,NL,,40,
2010,gerbm001,Dn,,,NYA,AL,,40,
2012,hanhe001,Dn,,,PHI,NL,,40,
2010,brenb003,Dn,,,COL,NL,,40,
2013,andes002,Dn,,,WAS,NL,,40,
2012,hergj001,Dn,,,ATL,NL,,40,
1988,fletp001,Da,,,PHI,NL,,40,
1988,hollj001,Da,,,CHN,NL,,40,
1993,jonet004,Da,,,COL,NL,,40,
2004,kintb001,Da,,,SDN,NL,,40,
1966,lambr101,Da,,,LAN,NL,,40,
1993,portb001,Da,,,CHN,NL,,40,
1996,spens003,Da,,,SEA,AL,,40,
1997,ventm001,Da,,,NYA,AL,,40,
1982,yorkm001,Da,,,NYA,AL,,40,
2015,zamod001,Da,,,PIT,NL,,40,
1994,ardod001,Dn,,,CLE,AL,,39,
2001,chavj001,Dn,,,CHN,NL,,39,
1994,coopb001,Dn,,,PHI,NL,,39,
2004,dools001,Dn,,,ATL,NL,,39,
1965,frisd101,Dn,,,MLN,NL,,39,
2008,gomey001,Dn,,,BOS,AL,,39,
1965,hackr101,Dn,,,SLN,NL,,39,
1991,hermd001,Dn,,,PIT,NL,,39,
2002,hochl001,Dn,,,LAN,NL,,39,
1978,hulet001,Dn,,,TEX,AL,,39,
1983,lancl001,Dn,,,TEX,AL,,39,
1999,loe-k001,Dn,,,PHI,NL,,39,
2000,nelsj003,Dn,,,SEA,AL,,39,
2003,rodrj003,Dn,,,OAK,AL,,39,
1988,ruffs001,Dn,,,ATL,NL,,39,
1989,sackb001,Dn,,,BAL,AL,,39,
2002,stavn001,Dn,,,HOU,NL,,39,
1990,sweem001,Dn,,,LAN,NL,,39,
2001,tankt001,Dn,,,KCA,AL,,39,
2007,thame001,Dn,,,NYA,AL,,39,
1979,winnh001,Dn,,,PIT,NL,,39,
1990,woodj001,Dn,,,ATL,NL,,39,
2008,millb002,Dn,,,TEX,AL,,39,
2007,nelsj004,Dn,,,CIN,NL,,39,
2008,hendk001,Dn,,,ANA,AL,,39,
2007,jokie001,Dn,,,CLE,AL,,39,
2008,mahtm001,Dn,,,FLO,NL,,39,
2009,rodgb001,Dn,,,MIL,NL,,39,
2010,may-j001,Dn,,,CIN,NL,,39,
2010,wahlb001,Dn,,,CLE,AL,,39,
2010,brugj001,Dn,,,NYA,AL,,39,
2009,martk003,Dn,,,WAS,NL,,39,
2009,lucaj001,Dn,,,TOR,AL,,39,
1992,fostk002,Da,,,MON,NL,,39,
1969,humpt101,Da,,,MON,NL,,39,
2002,lahab001,Da,,,SEA,AL,,39,
2003,laroa002,Da,,,LAN,NL,,39,
1978,law-v001,Da,,,PIT,NL,,39,
1994,lindr001,Da,,,SDN,NL,,39,
1995,mahom001,Da,,,ATL,NL,,39,
1991,morma001,Da,,,HOU,NL,,39,
2004,redmt002,Da,,,PIT,NL,,39,
1982,rogek001,Da,,,TEX,AL,,39,
2006,slama001,Da,,,MIN,AL,,39,
1992,tremc001,Da,,,CHA,AL,,39,
2006,hatlm001,Da,,,CHN,NL,,39,
2010,markp001,Da,,,TBA,AL,,39,
2015,walsj001,Da,,,ANA,AL,,39,
1993,allec001,Dn,,,CIN,NL,,38,
1992,ariag001,Dn,,,BAL,AL,,38,
1989,batcr001,Dn,,,NYA,AL,,38,
1996,berna001,Dn,,,COL,NL,,38,
1965,brosf101,Dn,,,MIN,AL,,38,
2005,browb004,Dn,,,COL,NL,,38,
2004,brumt001,Dn,,,SFN,NL,,38,
1994,byrne001,Dn,,,LAN,NL,,38,
1965,dyerd101,Dn,,,MLN,NL,,38,
1968,halie101,Dn,,,SLN,NL,,38,
1966,handr101,Dn,,,PIT,NL,,38,
1999,hardr001,Dn,,,SEA,AL,,38,
2004,hernd003,Dn,,,KCA,AL,,38,
1998,hodgt001,Dn,,,SDN,NL,,38,
2000,jacks001,Dn,,,TBA,AL,,38,
1993,kolbb001,Dn,,,OAK,AL,,38,
2007,komae001,Dn,,,NYA,AL,,38,
1995,larsb001,Dn,,,PIT,NL,,38,
1990,lorra001,Dn,,,NYN,NL,,38,
2003,metct001,Dn,,,MIN,AL,,38,
2005,putnz001,Dn,,,DET,AL,,38,
1972,shirb001,Dn,,,LAN,NL,,38,
1997,tankd001,Dn,,,BOS,AL,,38,
1988,vitkj001,Dn,,,NYN,NL,,38,
2007,weinr001,Dn,,,HOU,NL,,38,
2006,petrj001,Dn,,,CHA,AL,,38,
2009,lambj001,Dn,,,PIT,NL,,38,
2007,szczm001,Dn,,,LAN,NL,,38,
2012,swand001,Dn,,,COL,NL,,38,
2008,pillt001,Dn,,,COL,NL,,38,
2014,dejop001,Dn,,,PIT,NL,,38,
2012,minta001,Dn,,,DET,AL,,38,
2011,blana002,Dn,,,OAK,AL,,38,
2012,poncd001,Dn,,,CIN,NL,,38,
2012,martr006,Dn,,,SEA,AL,,38,
2014,canng001,Dn,,,COL,NL,,38,
2013,neuss001,Dn,,,TEX,AL,,38,
1993,bergd002,Da,,,FLO,NL,,38,
1998,buehm001,Da,,,CHA,AL,,38,
2007,chama002,Da,,,SLN,NL,,38,
2001,davir003,Da,,,PIT,NL,,38,
1988,gianr001,Da,,,TOR,AL,,38,
1987,hanet001,Da,,,SEA,AL,,38,
1999,jacom001,Da,,,NYN,NL,,38,
1996,kubej001,Da,,,LAN,NL,,38,
1991,loisr001,Da,,,SDN,NL,,38,
1966,reyna101,Da,,,CHN,NL,,38,
1967,schnd102,Da,,,NYN,NL,,38,
1997,shies002,Da,,,ANA,AL,,38,
1998,tankd001,Da,,,BOS,AL,,38,
1987,thobt001,Da,,,CHN,NL,,38,
1998,watkt001,Da,,,MIN,AL,,38,
2002,wellr001,Da,,,CHN,NL,,38,
1987,youna001,Da,,,NYN,NL,,38,
2008,cosaj001,Da,,,PHI,NL,,38,
2014,fergc001,Da,,,LAN,NL,,38,
1980,aguir001,Dn,,,SLN,NL,,37,
1994,blanm001,Dn,,,NYA,AL,,37,
1987,cirij001,Dn,,,CHN,NL,,37,
1995,dallb001,Dn,,,FLO,NL,,37,
1987,dickl001,Dn,,,HOU,NL,,37,
2001,ethia001,Dn,,,OAK,AL,,37,
2004,frazt001,Dn,,,COL,NL,,37,
1989,gomec001,Dn,,,CAL,AL,,37,
2003,kazms002,Dn,,,OAK,AL,,37,
1994,lincm001,Dn,,,SFN,NL,,37,
2003,litsj001,Dn,,,COL,NL,,37,
1986,lukar001,Dn,,,BAL,AL,,37,
1999,mabec001,Dn,,,BOS,AL,,37,
2004,russj003,Dn,,,SEA,AL,,37,
1988,selea001,Dn,,,MIN,AL,,37,
1996,tascj001,Dn,,,CAL,AL,,37,
1993,villb001,Dn,,,FLO,NL,,37,
2005,wilsj004,Dn,,,LAN,NL,,37,
2006,markj001,Dn,,,BOS,AL,,37,
2008,beeld001,Dn,,,TOR,AL,,37,
2008,hageb001,Dn,,,KCA,AL,,37,
2008,andrm001,Dn,,,TEX,AL,,37,
2007,alexs001,Dn,,,CIN,NL,,37,
2009,roget001,Dn,,,BAL,AL,,37,
2007,kiekd001,Dn,,,CLE,AL,,37,
2010,greec003,Dn,,,TOR,AL,,37,
2009,kochm001,Dn,,,BOS,AL,,37,
2008,bellc003,Dn,,,CLE,AL,,37,
2009,madda001,Dn,,,TBA,AL,,37,
2012,jackd004,Dn,,,SFN,NL,,37,
2007,kellm002,Dn,,,BAL,AL,,37,
2015,hartg001,Dn,,,NYN,NL,,37,
2012,waguj001,Dn,,,PIT,NL,,37,
2012,marvj001,Dn,,,MIN,AL,,37,
2013,dunnj002,Dn,,,LAN,NL,,37,
1994,barkr001,Da,,,CHN,NL,,37,
1965,butlb101,Da,,,DET,AL,,37,
1987,carta001,Da,,,PHI,NL,,37,
1989,cimof001,Da,,,SLN,NL,,37,
2000,diazv001,Da,,,LAN,NL,,37,
1993,fasas001,Da,,,KCA,AL,,37,
2008,hamre001,Da,,,CHN,NL,,37,
1994,heflb001,Da,,,PHI,NL,,37,
1990,jordr002,Da,,,TOR,AL,,37,
1966,kusna101,Da,,,CHA,AL,,37,
1967,lanir101,Da,,,PIT,NL,,37,
1970,mcbrb101,Da,,,SLN,NL,,37,
1993,petec001,Da,,,PIT,NL,,37,
1990,revet001,Da,,,OAK,AL,,37,
1979,skinj001,Da,,,PIT,NL,,37,
2006,stinj001,Da,,,NYN,NL,,37,
2009,lollr001,Da,,,SFN,NL,,37,
2012,vincz001,Da,,,CIN,NL,,37,
2012,newbj001,Da,,,KCA,AL,,37,
2011,harpr001,Da,,,ATL,NL,,37,
1985,abboj001,Dn,,,TOR,AL,,36,
1994,atchs001,Dn,,,SEA,AL,,36,
1996,backb001,Dn,,,MIL,AL,,36,
1971,bakec101,Dn,,,MIN,AL,,36,
1965,davaj101,Dn,,,HOU,NL,,36,
1998,eckee001,Dn,,,NYA,AL,,36,
1971,eichj001,Dn,,,SFN,NL,,36,
1986,erics001,Dn,,,NYN,NL,,36,
2004,hagan001,Dn,,,SEA,AL,,36,
1999,hillr001,Dn,,,CIN,NL,,36,
1986,johnb002,Dn,,,MON,NL,,36,
1966,johnj105,Dn,,,DET,AL,,36,
1972,langr001,Dn,,,CLE,AL,,36,
2003,leblw001,Dn,,,TBA,AL,,36,
1986,levij001,Dn,,,PHI,NL,,36,
1979,maddm002,Dn,,,CIN,NL,,36,
2006,martj006,Dn,,,MIN,AL,,36,
1974,mcgaa001,Dn,,,CIN,NL,,36,
2000,mortc001,Dn,,,TBA,AL,,36,
1977,niedt001,Dn,,,LAN,NL,,36,
1998,olsot001,Dn,,,TBA,AL,,36,
1987,paquc001,Dn,,,MIN,AL,,36,
2004,romia001,Dn,,,PHI,NL,,36,
1996,ruper001,Dn,,,KCA,AL,,36,
1976,sherp001,Dn,,,CIN,NL,,36,
1985,shiet001,Dn,,,PIT,NL,,36,
1974,showe001,Dn,,,MIN,AL,,36,
1982,tolej001,Dn,,,SFN,NL,,36,
1989,walld003,Dn,,,PIT,NL,,36,
2008,warra001,Dn,,,CLE,AL,,36,
2007,clemp002,Dn,,,SFN,NL,,36,
2006,gibsk002,Dn,,,PHI,NL,,36,
2008,dwyec001,Dn,,,NYA,AL,,36,
2012,gravk001,Dn,,,MIA,NL,,36,
2009,salat001,Dn,,,HOU,NL,,36,
2009,freem002,Dn,,,ARI,NL,,36,
2009,caram001,Dn,,,TEX,AL,,36,
2010,therj001,Dn,,,NYN,NL,,36,
2013,hudsd002,Dn,,,TEX,AL,,36,
2012,wingt001,Dn,,,SEA,AL,,36,
2008,bertj001,Dn,,,OAK,AL,,36,
2012,bishb001,Dn,,,ATL,NL,,36,
2013,heart001,Dn,,,CIN,NL,,36,
2009,yastm001,Dn,,,BOS,AL,,36,
2013,mcbrr001,Dn,,,KCA,AL,,36,
2012,waltd002,Dn,,,NYN,NL,,36,
1999,bajej001,Da,,,CHA,AL,,36,
1990,berej002,Da,,,CHA,AL,,36,
1997,cinta001,Da,,,ARI,NL,,36,
1996,claps001,Da,,,SLN,NL,,36,
1993,dingc001,Da,,,NYA,AL,,36,
2006,downm001,Da,,,SFN,NL,,36,
1997,felij002,Da,,,LAN,NL,,36,
1996,franw001,Da,,,LAN,NL,,36,
1992,ibanr001,Da,,,SEA,AL,,36,
1967,ignag101,Da,,,DET,AL,,36,
1967,joneb001,Da,,,WS2,AL,,36,
1989,kessk001,Da,,,BAL,AL,,36,
1983,klinj001,Da,,,NYN,NL,,36,
1992,matht002,Da,,,SLN,NL,,36,
1987,mccag001,Da,,,PHI,NL,,36,
2005,nealt001,Da,,,SFN,NL,,36,
1998,snyde001,Da,,,NYN,NL,,36,
1996,spivj001,Da,,,ARI,NL,,36,
2005,tosor001,Da,,,MIN,AL,,36,
2010,kiekd001,Da,,,SLN,NL,,36,
2014,mcgrk001,Da,,,SDN,NL,,36,
2013,cortn001,Da,,,NYA,AL,,36,
2015,kellt002,Da,,,BOS,AL,,36,
2015,marvj001,Da,,,PIT,NL,,36,
1996,bardj001,Dn,,,MIN,AL,,35,
1985,borbp001,Dn,,,MIL,AL,,35,
2003,brumt001,Dn,,,SFN,NL,,35,
2005,davic003,Dn,,,ANA,AL,,35,
2004,demes001,Dn,,,TEX,AL,,35,
1996,devod001,Dn,,,CIN,NL,,35,
1995,eckee001,Dn,,,HOU,NL,,35,
1976,flets001,Dn,,,LAN,NL,,35,
1994,hudst001,Dn,,,OAK,AL,,35,
1971,humet001,Dn,,,LAN,NL,,35,
1976,madis001,Dn,,,CIN,NL,,35,
1982,mantj001,Dn,,,NYA,AL,,35,
1969,martt001,Dn,,,WS2,AL,,35,
1990,matht002,Dn,,,OAK,AL,,35,
1972,minec101,Dn,,,LAN,NL,,35,
1990,ohmek001,Dn,,,NYA,AL,,35,
1987,piere001,Dn,,,TEX,AL,,35,
1995,roben001,Dn,,,CHA,AL,,35,
2000,salaj002,Dn,,,BAL,AL,,35,
1992,simmb001,Dn,,,BAL,AL,,35,
1970,smalr001,Dn,,,MON,NL,,35,
1997,stroj002,Dn,,,PIT,NL,,35,
1990,watks001,Dn,,,ATL,NL,,35,
2007,webet001,Dn,,,CIN,NL,,35,
2002,whits002,Dn,,,MON,NL,,35,
2007,terdj001,Dn,,,TBA,AL,,35,
2006,bussn001,Dn,,,LAN,NL,,35,
2009,butle001,Dn,,,TEX,AL,,35,
2009,beckc002,Dn,,,CLE,AL,,35,
2010,hallc001,Dn,,,DET,AL,,35,
2011,freek001,Dn,,,PHI,NL,,35,
2010,riddj001,Dn,,,BOS,AL,,35,
2001,markn001,Dn,,,CIN,NL,,35,
2012,martk003,Dn,,,CHA,AL,,35,
2012,farmk001,Dn,,,NYA,AL,,35,
2011,sneec001,Dn,,,TEX,AL,,35,
2013,puk-a001,Dn,,,DET,AL,,35,
2000,browd003,Da,,,BOS,AL,,35,
2000,clard003,Da,,,COL,NL,,35,
1989,cooks001,Da,,,PIT,NL,,35,
1989,hathh001,Da,,,CAL,AL,,35,
1990,holmb002,Da,,,KCA,AL,,35,
1966,hovls101,Da,,,CAL,AL,,35,
2002,macid001,Da,,,SDN,NL,,35,
1987,myerj001,Da,,,SFN,NL,,35,
1988,ortih001,Da,,,LAN,NL,,35,
1995,pickc001,Da,,,BAL,AL,,35,
2005,richa001,Da,,,SFN,NL,,35,
1965,shawd102,Da,,,NYN,NL,,35,
2007,blazm001,Da,,,SLN,NL,,35,
2008,blaic001,Da,,,BOS,AL,,35,
2010,barnd002,Da,,,TOR,AL,,35,
2011,bradc002,Da,,,NYN,NL,,35,
2014,birdk001,Da,,,TBA,AL,,35,
2016,bednd001,Da,,,SDN,NL,,35,
2000,albaj001,Dn,,,SFN,NL,,34,
2005,avila001,Dn,,,DET,AL,,34,
2000,bankj001,Dn,,,BAL,AL,,34,
1999,bentc001,Dn,,,NYA,AL,,34,
2000,blacn001,Dn,,,TBA,AL,,34,
1994,bradc001,Dn,,,CHA,AL,,34,
1995,browj004,Dn,,,CLE,AL,,34,
1989,burkj002,Dn,,,BAL,AL,,34,
1998,crosb002,Dn,,,ANA,AL,,34,
1991,davit002,Dn,,,MIN,AL,,34,
1987,dresk001,Dn,,,BAL,AL,,34,
1968,ellir103,Dn,,,SFN,NL,,34,
1987,erics001,Dn,,,HOU,NL,,34,
2001,gimec001,Dn,,,COL,NL,,34,
2009,grifa002,Dn,,,PHI,NL,,34,
2003,horsj001,Dn,,,PIT,NL,,34,
2002,mathd001,Dn,,,LAN,NL,,34,
2002,mattr001,Dn,,,COL,NL,,34,
1994,maurd001,Dn,,,BOS,AL,,34,
1995,millj002,Dn,,,SFN,NL,,34,
1985,mutij001,Dn,,,CLE,AL,,34,
1987,poolj001,Dn,,,LAN,NL,,34,
1994,rigdp001,Dn,,,CIN,NL,,34,
2005,schlb001,Dn,,,ANA,AL,,34,
1999,slatd001,Dn,,,BAL,AL,,34,
2007,stord001,Dn,,,NYA,AL,,34,
2004,tosor001,Dn,,,MIN,AL,,34,
1988,urbat001,Dn,,,TEX,AL,,34,
1975,walkd001,Dn,,,SFN,NL,,34,
1981,willd001,Dn,,,CIN,NL,,34,
1966,zahng001,Dn,,,CHA,AL,,34,
2009,petrj001,Dn,,,NYA,AL,,34,
2008,semim001,Dn,,,CHA,AL,,34,
2006,bolsm001,Dn,,,CLE,AL,,34,
2005,dyksa001,Dn,,,BOS,AL,,34,
2006,ladet001,Dn,,,NYA,AL,,34,
2007,ladet001,Dn,,,SFN,NL,,34,
2010,selss001,Dn,,,COL,NL,,34,
2008,jankj001,Dn,,,HOU,NL,,34,
2014,mckab001,Dn,,,SDN,NL,,34,
2004,hernd002,Dn,,,ARI,NL,,34,
1986,anthe001,Da,,,HOU,NL,,34,
1982,bockr001,Da,,,SFN,NL,,34,
1967,brohj101,Da,,,CLE,AL,,34,
2004,campb002,Da,,,MON,NL,,34,
2004,cassb001,Da,,,ANA,AL,,34,
1998,claub001,Da,,,NYA,AL,,34,
2002,dillt001,Da,,,MIL,NL,,34,
2008,elmoj001,Da,,,ARI,NL,,34,
1994,florj001,Da,,,PHI,NL,,34,
1979,fontr001,Da,,,TEX,AL,,34,
1998,fredk001,Da,,,MIN,AL,,34,
2001,gaudc001,Da,,,TBA,AL,,34,
1999,giesd001,Da,,,BOS,AL,,34,
2006,godfg001,Da,,,TOR,AL,,34,
1992,harit001,Da,,,SEA,AL,,34,
1989,howam001,Da,,,LAN,NL,,34,
2000,johnt002,Da,,,SLN,NL,,34,
2007,judyj001,Da,,,CLE,AL,,34,
2002,mccom001,Da,,,SLN,NL,,34,
1989,poses001,Da,,,CIN,NL,,34,
1995,robik002,Da,,,SLN,NL,,34,
1996,sadlc001,Da,,,MON,NL,,34,
1965,shopt101,Da,,,NYA,AL,,34,
2008,tayla002,Da,,,ANA,AL,,34,
1996,wheed001,Da,,,TBA,AL,,34,
2012,gartr001,Da,,,TBA,AL,,34,
2011,lugos001,Da,,,NYN,NL,,34,
2012,jankj001,Da,,,HOU,NL,,34,
2014,jamej002,Da,,,HOU,AL,,34,
2014,wothm001,Da,,,NYA,AL,,34,
2015,frant002,Da,,,SDN,NL,,34,
1968,augud101,Dn,,,CLE,AL,,33,
1967,browj105,Dn,,,MIN,AL,,33,
1973,brusw001,Dn,,,NYN,NL,,33,
1975,chris001,Dn,,,MIN,AL,,33,
1999,clard003,Dn,,,COL,NL,,33,
2000,coutj001,Dn,,,MIL,NL,,33,
1996,guerm001,Dn,,,KCA,AL,,33,
2000,gwynt002,Dn,,,ATL,NL,,33,
1999,hills003,Dn,,,SDN,NL,,33,
1996,hudso001,Dn,,,TOR,AL,,33,
2007,kimbc001,Dn,,,ATL,NL,,33,
1976,laudt001,Dn,,,CIN,NL,,33,
2002,lewij003,Dn,,,CLE,AL,,33,
2001,lewis002,Dn,,,ANA,AL,,33,
1981,medil001,Dn,,,NYN,NL,,33,
2006,moort002,Dn,,,WAS,NL,,33,
1986,mordm001,Dn,,,PIT,NL,,33,
1967,osbop101,Dn,,,SLN,NL,,33,
1997,puntn001,Dn,,,MIN,AL,,33,
1995,quinr002,Dn,,,CAL,AL,,33,
1966,rossg102,Dn,,,ATL,NL,,33,
1968,steib001,Dn,,,BAL,AL,,33,
1980,tannb001,Dn,,,CHN,NL,,33,
1991,thobj001,Dn,,,TEX,AL,,33,
1988,tsamg001,Dn,,,TOR,AL,,33,
1986,urbat001,Dn,,,KCA,AL,,33,
1975,wallt002,Dn,,,SFN,NL,,33,
1997,whitb001,Dn,,,PIT,NL,,33,
1965,zeppb101,Dn,,,MLN,NL,,33,
2009,bolsm001,Dn,,,OAK,AL,,33,
2010,stitm001,Dn,,,CHN,NL,,33,
2007,schua001,Dn,,,SDN,NL,,33,
2008,armss001,Dn,,,HOU,NL,,33,
2009,naqut001,Dn,,,BAL,AL,,33,
2011,okers001,Dn,,,MIL,NL,,33,
2011,banda001,Dn,,,ARI,NL,,33,
2010,sherr001,Dn,,,WAS,NL,,33,
2013,musgh001,Dn,,,PHI,NL,,33,
2012,pannt001,Dn,,,CHN,NL,,33,
2012,burrr002,Dn,,,TEX,AL,,33,
2012,phile001,Dn,,,KCA,AL,,33,
2014,smeld001,Dn,,,SDN,NL,,33,
2000,birkk001,Da,,,BAL,AL,,33,
1969,bourp101,Da,,,CHN,NL,,33,
1989,carld001,Da,,,SFN,NL,,33,
1990,dedrj001,Da,,,BAL,AL,,33,
2004,dunnm002,Da,,,NYA,AL,,33,
1989,ettlm001,Da,,,DET,AL,,33,
2005,flowt001,Da,,,ATL,NL,,33,
1999,frasj002,Da,,,DET,AL,,33,
1999,hartb001,Da,,,SLN,NL,,33,
1988,hoy-p001,Da,,,BOS,AL,,33,
1969,hughj104,Da,,,MIN,AL,,33,
1991,jennr001,Da,,,CHN,NL,,33,
2000,lunst001,Da,,,SFN,NL,,33,
1993,luulk001,Da,,,CAL,AL,,33,
1987,meacr001,Da,,,DET,AL,,33,
1996,minor001,Da,,,BAL,AL,,33,
2002,morgn001,Da,,,PIT,NL,,33,
1991,palmo001,Da,,,CAL,AL,,33,
1987,pedrj001,Da,,,KCA,AL,,33,
1968,plodt101,Da,,,SLN,NL,,33,
1987,ramsf001,Da,,,CHN,NL,,33,
1985,rossr001,Da,,,BAL,AL,,33,
1993,sefck001,Da,,,PHI,NL,,33,
1970,shang101,Da,,,LAN,NL,,33,
